year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price
0.690141,chevrolet,m-malibu,fair,6,gas,0.0178,clean,automatic,fwd,mid-size,sedan,purple,1000
0.690141,dodge,m-dakota,fair,6,gas,0.0217,rebuilt,manual,4wd,mid-size,truck,custom,1000
0.690141,ram,m-1500,good,6,gas,0.015038,clean,automatic,fwd,full-size,van,blue,1000
0.690141,jeep,'m-grand cherokee',good,6,gas,0.02054,clean,automatic,4wd,mid-size,SUV,black,1000
0.690141,subaru,'m-legacy outback',fair,'4',gas,0.022987,clean,automatic,4wd,mid-size,wagon,green,1100
0.690141,nissan,m-sentra,fair,'4',gas,0.017456,clean,manual,fwd,compact,sedan,black,1150
0.690141,volvo,'m-s70 glt',good,'5 cylinders',gas,0.0225,clean,automatic,fwd,mid-size,sedan,blue,1200
0.690141,lexus,'m-rx 300',good,6,gas,0.0325,clean,automatic,4wd,mid-size,SUV,silver,1200
0.690141,buick,m-regal,'like new',6,gas,0.0096,clean,automatic,fwd,full-size,sedan,white,1234
0.690141,toyota,m-camry,'like new','4',gas,0.020001,clean,automatic,fwd,full-size,sedan,brown,1450
0.690141,ford,m-taurus,good,'4',gas,0.015016,clean,automatic,fwd,compact,sedan,custom,1500
0.690141,toyota,m-solara,excellent,6,gas,0.02,clean,automatic,fwd,compact,coupe,grey,1500
0.690141,lincoln,m-navigator,good,8,gas,0.012,clean,automatic,4wd,sub-compact,SUV,orange,1500
0.690141,honda,m-civic,good,'4',gas,0.02,salvage,manual,fwd,compact,sedan,black,1500
0.690141,honda,m-accord,fair,'4',gas,0.016,clean,automatic,fwd,mid-size,coupe,green,1500
0.690141,ram,m-2500,fair,8,gas,0.01,clean,automatic,rwd,full-size,truck,green,1500
0.690141,ram,m-1500,good,8,gas,0.0273,clean,automatic,rwd,full-size,sedan,grey,1500
0.690141,ram,m-1500,fair,8,gas,0.026,clean,automatic,4wd,full-size,pickup,green,1500
0.690141,pontiac,'m-grand am gt',good,6,gas,0.01829,clean,automatic,rwd,mid-size,coupe,black,1595
0.690141,chrysler,'m-town & country',fair,6,gas,0.022132,clean,automatic,fwd,full-size,van,custom,1600
0.690141,ford,'m-escort lx',good,'4',gas,0.0111,clean,automatic,fwd,sub-compact,sedan,green,1600
0.690141,ford,m-taurus,excellent,6,gas,0.0099,clean,automatic,fwd,mid-size,sedan,black,1700
0.690141,infiniti,m-g20,good,'4',gas,0.013,salvage,automatic,fwd,compact,sedan,grey,1800
0.690141,acura,m-tl,fair,6,gas,0.0208,clean,automatic,rwd,full-size,sedan,green,2000
0.690141,chevrolet,m-silverado,fair,8,gas,0.0003,clean,automatic,4wd,full-size,truck,custom,2000
0.690141,ford,m-expedition,good,8,gas,0.026843,clean,automatic,4wd,full-size,SUV,silver,2000
0.690141,ford,'m-mustang v6',good,6,gas,0.0127,clean,manual,fwd,full-size,coupe,red,2000
0.690141,ford,'m-contour cse',fair,'4',gas,0.018816,clean,automatic,fwd,compact,sedan,silver,2000
0.690141,mazda,'m-626 lx',excellent,'4',gas,0.0216,clean,manual,fwd,mid-size,sedan,white,2000
0.690141,toyota,m-camry,good,'4',gas,0.0175,clean,automatic,fwd,mid-size,sedan,red,2100
0.690141,toyota,m-sienna,good,6,gas,0.0188,clean,automatic,fwd,mid-size,mini-van,white,2200
0.690141,toyota,m-corolla,fair,'4',gas,0.01182,salvage,automatic,fwd,compact,sedan,red,2200
0.690141,jeep,'m-grand cherokee laredo 4x4',excellent,6,gas,0.015394,clean,automatic,4wd,mid-size,SUV,black,2200
0.690141,toyota,m-corolla,good,'4',gas,0.013266,clean,automatic,fwd,compact,sedan,green,2490
0.690141,buick,'m-century custom',fair,6,gas,0.012967,clean,automatic,fwd,mid-size,sedan,brown,2495
0.690141,ford,m-f-250,fair,'10 cylinders',gas,0.0115,clean,automatic,4wd,full-size,pickup,red,2500
0.690141,ford,m-expedition,good,8,gas,0.00002,clean,automatic,4wd,full-size,SUV,green,2500
0.690141,ford,m-expedition,good,8,diesel,0.02,clean,automatic,rwd,full-size,SUV,black,2500
0.690141,honda,m-civic,fair,'4',gas,0.0227,clean,manual,fwd,compact,coupe,red,2500
0.690141,ram,m-1500,good,8,gas,0.01539,clean,automatic,4wd,full-size,pickup,black,2500
0.690141,gmc,'m-yukon sle',fair,8,gas,0.02,clean,automatic,4wd,full-size,SUV,white,2500
0.690141,gmc,'m-savana 3500',good,8,gas,0.022124,clean,automatic,rwd,full-size,van,white,2500
0.690141,chevrolet,m-tahoe,fair,8,gas,0.02,clean,automatic,rwd,full-size,SUV,blue,2599
0.690141,mercedes-benz,'m-benz e320',good,6,gas,0.02375,clean,automatic,rwd,full-size,sedan,black,2599
0.690141,chrysler,'m-concorde lx',good,6,gas,0.0124,clean,automatic,fwd,full-size,sedan,grey,2695
0.690141,chrysler,m-300m,good,6,gas,0.007143,clean,automatic,fwd,mid-size,sedan,green,2699
0.690141,bmw,m-540,good,6,gas,0.019,clean,automatic,rwd,mid-size,sedan,silver,2700
0.690141,cadillac,m-deville,excellent,8,gas,0.0124,clean,automatic,fwd,full-size,sedan,white,2750
0.690141,honda,m-cr-v,good,'4',gas,0.013489,clean,automatic,4wd,full-size,SUV,white,2750
0.690141,dodge,'m-dakota sport',good,6,gas,0.0153,clean,manual,rwd,mid-size,truck,white,2750
0.690141,cadillac,m-deville,good,8,gas,0.0055,clean,automatic,fwd,full-size,sedan,grey,2800
0.690141,honda,m-cr-v,good,'4',gas,0.029948,clean,manual,4wd,compact,hatchback,white,2800
0.690141,toyota,m-4runner,good,6,gas,0.029705,clean,automatic,rwd,full-size,SUV,silver,2800
0.690141,ford,'m-e350 van',good,8,gas,0.0124,clean,automatic,rwd,full-size,van,white,2800
0.690141,honda,'m-accord se',fair,'4',gas,0.017565,salvage,automatic,fwd,full-size,sedan,black,2800
0.690141,honda,'m-accord lx',good,'4',gas,0.013451,clean,automatic,fwd,compact,sedan,white,2800
0.690141,toyota,'m-sienna le',excellent,6,gas,0.0117,clean,automatic,fwd,full-size,mini-van,green,2900
0.690141,chevrolet,m-blazer,good,6,gas,0.0188,clean,automatic,4wd,full-size,SUV,custom,2988
0.690141,ford,m-explorer,good,8,gas,0.0145,clean,automatic,4wd,mid-size,SUV,grey,3000
0.690141,gmc,'m-yukon denali sport',fair,8,gas,0.0232,clean,automatic,4wd,mid-size,SUV,silver,3000
0.690141,chrysler,'m-town & country lxi',good,6,gas,0.0187,clean,automatic,fwd,mid-size,mini-van,brown,3000
0.690141,ford,'m-ranger xlt 4x4',good,6,gas,0.0115,clean,automatic,4wd,mid-size,truck,black,3000
0.690141,toyota,m-corolla,excellent,'4',gas,0.0219,clean,manual,fwd,compact,sedan,white,3100
0.690141,honda,m-civic,good,'4',gas,0.0162,clean,automatic,fwd,compact,coupe,red,3200
0.690141,ford,m-f-150,fair,8,gas,0.0175,clean,automatic,fwd,full-size,truck,brown,3400
0.690141,ford,'m-f-150 ac',good,6,gas,0.0233,clean,manual,fwd,full-size,pickup,orange,3400
0.690141,ford,'m-ranger xlt','like new',6,gas,0.02267,clean,automatic,rwd,mid-size,truck,white,3450
0.690141,nissan,m-altima,excellent,'4',gas,0.0163,clean,automatic,fwd,compact,sedan,red,3498
0.690141,dodge,m-durango,good,8,gas,0.015,clean,automatic,4wd,mid-size,SUV,red,3500
0.690141,jeep,m-cherokee,fair,6,gas,0.015,clean,automatic,4wd,full-size,offroad,purple,3500
0.690141,chevrolet,'m-tahoe lt',fair,8,gas,0.0169,clean,automatic,4wd,mid-size,SUV,black,3500
0.690141,ford,'m-crown victoria lx special',excellent,8,gas,0.0081,clean,automatic,rwd,full-size,sedan,white,3500
0.690141,toyota,'m-camry le',fair,'4',gas,0.0233,clean,automatic,fwd,full-size,sedan,white,3500
0.690141,chevrolet,m-malibu,excellent,6,gas,0.006877,clean,automatic,fwd,mid-size,sedan,silver,3600
0.690141,ford,'m-ranger xlt',good,6,gas,0.018811,clean,automatic,rwd,mid-size,pickup,white,3650
0.690141,nissan,'m-quest se',excellent,6,gas,0.0083,clean,automatic,fwd,full-size,mini-van,red,3795
0.690141,lexus,m-gs400,good,8,gas,0.01797,clean,automatic,rwd,mid-size,sedan,black,3800
0.690141,jeep,m-cherokee,excellent,6,gas,0.018185,clean,automatic,fwd,full-size,SUV,green,3800
0.690141,jeep,'m-wrangler sport',good,6,gas,0.0086,clean,automatic,4wd,compact,offroad,white,3800
0.690141,bmw,'m-5 series 528i',good,6,gas,0.011,clean,automatic,rwd,full-size,sedan,blue,3800
0.690141,acura,m-slx,excellent,6,gas,0.0165,clean,automatic,4wd,full-size,SUV,black,3850
0.690141,ram,m-2500,good,8,gas,0.0171,clean,automatic,4wd,full-size,pickup,red,3900
0.690141,chevrolet,'m-venture ls 4dr extend','like new',6,gas,0.0051,clean,automatic,fwd,full-size,mini-van,red,3990
0.690141,ford,m-e150,good,8,gas,0.01206,clean,automatic,rwd,full-size,van,black,3995
0.690141,ford,m-e150,good,8,gas,0.01206,clean,automatic,rwd,full-size,van,black,3995
0.690141,chevrolet,'m-malibu ls',good,6,gas,0.007949,clean,automatic,fwd,mid-size,sedan,silver,3995
0.690141,jeep,'m-grand cherokee',good,6,gas,0.021372,clean,automatic,4wd,full-size,SUV,grey,3997
0.690141,lexus,m-rx300,good,6,gas,0.0104,clean,automatic,4wd,mid-size,SUV,silver,4000
0.690141,ford,m-f-150,good,8,gas,0.01624,clean,automatic,4wd,full-size,truck,red,4000
0.690141,bmw,m-328i,good,6,gas,0.02,clean,manual,rwd,mid-size,sedan,white,4000
0.690141,bmw,m-323i,good,6,gas,0.0122,clean,automatic,rwd,mid-size,convertible,white,4000
0.690141,chevrolet,'m-silverado 2500',good,8,gas,0.0171,clean,automatic,4wd,full-size,pickup,white,4000
0.690141,ford,m-f-150,excellent,6,gas,0.0148,clean,manual,rwd,mid-size,pickup,white,4200
0.690141,ford,m-explorer,excellent,6,gas,0.011257,clean,automatic,4wd,mid-size,SUV,blue,4250
0.690141,honda,m-crv,good,'4',gas,0.014,salvage,automatic,fwd,mid-size,SUV,white,4250
0.690141,jeep,'m-grand cherokee',good,6,gas,0.012838,clean,automatic,4wd,full-size,SUV,brown,4300
0.690141,toyota,m-4runner,good,6,gas,0.0272,clean,automatic,4wd,full-size,SUV,white,4500
0.690141,ram,m-1500,excellent,8,gas,0.008821,clean,automatic,rwd,full-size,truck,red,4500
0.690141,mercedes-benz,'m-ml 320',good,6,gas,0.0178,clean,automatic,4wd,full-size,SUV,red,4500
0.690141,bmw,'m-e39 540i',good,8,gas,0.025,clean,manual,rwd,mid-size,sedan,black,4500
0.690141,honda,'m-accord ex','like new','4',gas,0.019057,clean,automatic,fwd,full-size,sedan,purple,4500
0.690141,toyota,m-camry,excellent,6,gas,0.00573,clean,automatic,fwd,full-size,sedan,brown,4599
0.690141,ford,'m-f350 super duty',good,8,diesel,0,clean,automatic,rwd,full-size,truck,white,4600
0.690141,lexus,'m-es300 sedan',good,6,gas,0.005243,clean,automatic,fwd,full-size,sedan,grey,4700
0.690141,gmc,'m-yukon slt',excellent,8,gas,0.0195,clean,automatic,rwd,mid-size,SUV,custom,4960
0.690141,chevrolet,m-suburban,good,8,gas,0.01969,clean,automatic,4wd,full-size,SUV,yellow,4995
0.690141,cadillac,'m-seville sts',good,8,gas,0.015934,clean,automatic,fwd,full-size,sedan,white,4995
0.690141,mercedes-benz,'m-slk230 kompressor',good,'4',gas,0.0212,clean,manual,rwd,compact,convertible,black,4999
0.690141,chevrolet,m-suburban,excellent,8,gas,0.02,clean,automatic,4wd,full-size,other,grey,5000
0.690141,mercedes-benz,m-benz,excellent,8,gas,0.0175,clean,automatic,rwd,compact,coupe,silver,5000
0.690141,gmc,'m-yukon denali',good,8,gas,0.0099,clean,automatic,4wd,full-size,SUV,silver,5000
0.690141,toyota,'m-four runner',good,6,gas,0.022459,clean,manual,4wd,mid-size,SUV,white,5000
0.690141,toyota,'m-4runner sr5',excellent,6,gas,0.0157,clean,automatic,fwd,full-size,SUV,white,5000
0.690141,toyota,m-4runner,good,6,gas,0.0335,clean,automatic,4wd,mid-size,SUV,red,5250
0.690141,gmc,m-yukon,good,8,gas,0.014,clean,automatic,4wd,full-size,SUV,red,5500
0.690141,jeep,m-wrangler,good,6,gas,0.013,clean,automatic,4wd,mid-size,truck,green,5500
0.690141,rover,'m-hse 4.6',excellent,8,gas,0.0149,clean,automatic,4wd,full-size,SUV,silver,5500
0.690141,jeep,'m-grand cherokee',good,6,gas,0.0176,clean,automatic,4wd,mid-size,SUV,brown,5500
0.690141,ford,m-f250,good,8,diesel,0.0258,clean,automatic,4wd,full-size,pickup,white,5800
0.690141,toyota,m-4runner,excellent,'4',gas,0.0168,clean,automatic,rwd,full-size,truck,white,5800
0.690141,honda,m-prelude,fair,'4',gas,0.023438,clean,manual,fwd,compact,coupe,red,5850
0.690141,toyota,'m-rav4 awd 5 speed',excellent,'4',gas,0.017693,clean,manual,4wd,mid-size,SUV,white,5950
0.690141,toyota,'m-rav4 awd 5 speed',excellent,'4',gas,0.017693,clean,manual,4wd,mid-size,SUV,white,5950
0.690141,chevrolet,'m-silverado 1500',good,8,gas,0.027298,clean,automatic,4wd,full-size,truck,grey,5995
0.690141,gmc,m-safari,excellent,6,gas,0.0097,clean,automatic,rwd,mid-size,mini-van,white,6000
0.690141,mazda,m-miata,good,'4',gas,0.014891,clean,manual,rwd,compact,convertible,white,6000
0.690141,ford,m-f-250,good,8,diesel,0.0273,clean,automatic,rwd,full-size,pickup,blue,6000
0.690141,ford,'m-f350 diesel',good,8,diesel,0.0161,clean,manual,rwd,full-size,truck,white,6000
0.690141,ford,m-mustang,'like new',8,gas,0.0133,salvage,manual,rwd,mid-size,coupe,yellow,6500
0.690141,ford,m-f800,good,6,diesel,0.0187,clean,manual,rwd,full-size,truck,white,6500
0.690141,cadillac,m-deville,excellent,8,gas,0.0098,clean,automatic,fwd,full-size,sedan,custom,6500
0.690141,ram,m-2500,good,'10 cylinders',gas,0.01385,clean,automatic,rwd,full-size,pickup,white,6500
0.690141,ram,m-1500,good,8,gas,0.02,clean,automatic,4wd,full-size,pickup,white,6500
0.690141,bmw,'m-e36 m3',excellent,6,gas,0.0176,clean,automatic,rwd,mid-size,convertible,grey,6500
0.690141,ford,'m-powerstroke diesel 4x4',good,8,diesel,0.001,clean,automatic,4wd,full-size,truck,red,6800
0.690141,ford,m-explorer,excellent,6,gas,0.000011,clean,automatic,4wd,mid-size,SUV,white,6850
0.690141,chevrolet,m-silverado,good,6,gas,0.02,clean,automatic,rwd,full-size,pickup,brown,6900
0.690141,toyota,'m-tacoma 4x4',good,6,gas,0.024055,salvage,manual,4wd,mid-size,pickup,red,6900
0.690141,mazda,'m-miata mx-5',excellent,'4',gas,0.0135,clean,manual,rwd,compact,convertible,green,6999
0.690141,ford,m-f-250,fair,8,diesel,0.016856,clean,automatic,4wd,full-size,pickup,black,7075
0.690141,jeep,m-wrangler,excellent,'4',gas,0.0142,clean,manual,4wd,full-size,offroad,green,7500
0.690141,mazda,m-mx-5,excellent,'4',gas,0.0115,clean,manual,rwd,compact,convertible,red,7500
0.690141,ford,m-f350,good,8,diesel,0.0297,clean,manual,rwd,full-size,pickup,white,7500
0.690141,ford,m-f350,good,8,diesel,0.0075,clean,automatic,rwd,full-size,truck,white,7500
0.690141,gmc,'m-sierra 2500',excellent,8,gas,0.0224,clean,automatic,4wd,full-size,truck,blue,7500
0.690141,ford,'m-mustang svt cobra',good,8,gas,0.02,clean,manual,rwd,compact,coupe,black,7500
0.690141,gmc,'m-k2500 suburban',excellent,8,diesel,0.033,clean,automatic,4wd,full-size,SUV,black,7500
0.690141,ford,'m-f250 super duty',fair,8,diesel,0.022275,clean,automatic,4wd,full-size,truck,red,7500
0.690141,chevrolet,'m-silverado 1500',excellent,8,gas,0.011,clean,automatic,4wd,full-size,pickup,brown,7600
0.690141,ford,m-f250,good,'10 cylinders',gas,0.011158,clean,manual,4wd,full-size,truck,white,7812
0.690141,ford,'m-f250 super duty- v10',good,'10 cylinders',gas,0.022,clean,automatic,rwd,full-size,truck,custom,7990
0.690141,lincoln,m-navigator,excellent,8,gas,0.015233,clean,automatic,4wd,full-size,SUV,red,7995
0.690141,gmc,'m-sierra 1500 sle',excellent,8,gas,0.0189,clean,automatic,4wd,full-size,pickup,green,7995
0.690141,mercedes-benz,m-benz,excellent,'4',gas,0.0109,clean,manual,rwd,compact,convertible,red,8000
0.690141,chevrolet,'m-venture van',excellent,6,gas,0.00153,clean,automatic,fwd,full-size,mini-van,brown,8000
0.690141,ford,'m-mustang gt convertible','like new',8,gas,0.0047,clean,automatic,rwd,full-size,convertible,yellow,8000
0.690141,mitsubishi,'m-3000gt sl',excellent,6,gas,0.01556,clean,automatic,fwd,sub-compact,coupe,red,8000
0.690141,jeep,m-wrangler,good,'4',gas,0.0154,clean,manual,4wd,mid-size,SUV,black,8500
0.690141,ford,m-mustang,excellent,8,gas,0.003653,clean,automatic,rwd,mid-size,coupe,red,8500
0.690141,toyota,m-tacoma,good,'4',gas,0.004346,clean,automatic,fwd,compact,pickup,white,8750
0.690141,ford,'m-f-250 super duty',excellent,8,gas,0.009158,clean,automatic,4wd,full-size,pickup,white,8800
0.690141,bmw,'m-740il e38',good,8,gas,0.0116,clean,automatic,rwd,mid-size,sedan,silver,8800
0.690141,gmc,'m-sierra 1500',good,8,gas,0.017359,clean,automatic,4wd,full-size,truck,silver,8950
0.690141,chevrolet,'m-tahoe sport',good,8,gas,0.0299,clean,automatic,4wd,full-size,SUV,white,8995
0.690141,pontiac,'m-firebird trans am',excellent,8,gas,0.0172,clean,automatic,rwd,mid-size,coupe,red,9000
0.690141,ford,'m-excursion xlt',good,'10 cylinders',gas,0.018,clean,automatic,4wd,full-size,SUV,red,9000
0.690141,ram,m-3500,good,8,diesel,0.0159,clean,automatic,rwd,full-size,pickup,red,9200
0.690141,chevrolet,m-k3500,good,8,gas,0.0176,clean,automatic,4wd,full-size,pickup,white,9500
0.690141,ford,'m-f250 super duty',good,8,diesel,0.0343,clean,automatic,4wd,full-size,truck,white,9800
0.690141,gmc,m-c7500,good,6,diesel,0.018859,clean,manual,rwd,full-size,truck,white,9950
0.690141,gmc,m-c7500,good,6,diesel,0.018859,clean,manual,rwd,full-size,truck,white,9950
0.690141,ford,m-f-250,good,8,diesel,0.0265,clean,automatic,rwd,full-size,truck,white,9975
0.690141,chevrolet,'m-suburban 1500 4x4',good,8,gas,0.013791,clean,automatic,4wd,full-size,SUV,white,9995
0.690141,jeep,'m-wrangler tj',good,6,gas,0.0212,clean,manual,4wd,sub-compact,other,black,10500
0.690141,ford,'m-f350 dually',good,8,diesel,0.027055,clean,manual,rwd,full-size,truck,blue,10500
0.690141,toyota,'m-4runner limited',excellent,6,gas,0.018285,clean,automatic,4wd,mid-size,SUV,white,10995
0.690141,mercedes-benz,'m-slk-class slk 250','like new','4',gas,0.004659,clean,automatic,fwd,sub-compact,convertible,silver,10999
0.690141,toyota,m-tacoma,excellent,'4',gas,0.007,salvage,automatic,4wd,mid-size,truck,black,11000
0.690141,chevrolet,m-tahoe,good,8,gas,0.0195,clean,automatic,4wd,full-size,SUV,grey,11500
0.690141,ram,'m-deisel cummins 2500',good,6,diesel,0.01746,clean,automatic,4wd,full-size,pickup,white,11500
0.690141,bmw,'m-z3 coupe',good,6,gas,0.016613,clean,manual,rwd,compact,coupe,blue,11750
0.690141,toyota,m-tacoma,good,'4',gas,0.016795,clean,other,4wd,full-size,truck,white,11980
0.690141,ford,'m-f450 super duty',fair,8,diesel,0.010052,clean,manual,fwd,full-size,truck,white,12000
0.690141,ram,'m-cummins 2500 laramie',excellent,6,diesel,0.01883,clean,automatic,4wd,full-size,pickup,white,12000
0.690141,mazda,'m-mx5 miata',excellent,'4',gas,0.005525,clean,manual,rwd,sub-compact,convertible,blue,12500
0.690141,chevrolet,'m-suburban 1500',excellent,8,gas,0.0156,clean,automatic,4wd,full-size,SUV,red,12635
0.690141,ford,'m-f350 4x4',good,8,diesel,0.027988,clean,automatic,4wd,full-size,truck,blue,12900
0.690141,jeep,m-wrangler,good,6,gas,0.006907,clean,automatic,4wd,compact,offroad,red,13500
0.690141,chevrolet,m-corvette,excellent,8,gas,0.00905,clean,manual,rwd,full-size,coupe,silver,13500
0.690141,porsche,m-911,excellent,6,gas,0.011,clean,automatic,rwd,compact,coupe,silver,13500
0.690141,bmw,m-z3,excellent,6,gas,0.00318,clean,manual,rwd,compact,convertible,grey,13600
0.690141,toyota,m-tacoma,excellent,'4',gas,0.023,clean,manual,4wd,mid-size,truck,white,14000
0.690141,bmw,'m-z3 m roadster',good,6,gas,0.00001,clean,manual,rwd,mid-size,sedan,black,14500
0.690141,chevrolet,m-tahoe,excellent,8,gas,0.0195,clean,automatic,4wd,mid-size,SUV,black,14700
0.690141,ford,'m-mustang cobra convertible',excellent,8,gas,0.005077,clean,manual,rwd,compact,convertible,red,14995
0.690141,ford,m-f250,excellent,8,diesel,0.0253,clean,automatic,4wd,full-size,pickup,black,15000
0.690141,chevrolet,m-corvette,excellent,8,gas,0.007483,clean,manual,rwd,compact,coupe,custom,15000
0.690141,gmc,'m-sierra 2500',good,8,gas,0.01349,clean,automatic,4wd,full-size,truck,grey,15000
0.690141,ford,'m-f-450 wrecker',excellent,8,diesel,0.022,clean,manual,4wd,full-size,truck,white,15000
0.690141,ford,m-f250,excellent,8,diesel,0.02265,clean,automatic,4wd,full-size,pickup,white,15795
0.690141,toyota,'m-land cruiser',excellent,8,gas,0.0236,clean,automatic,4wd,full-size,SUV,green,15800
0.690141,chevrolet,m-tahoe,excellent,8,gas,0.0138,clean,automatic,4wd,mid-size,SUV,grey,16500
0.690141,chevrolet,'m-express g1500',good,6,gas,0.00676,clean,automatic,fwd,full-size,van,white,17500
0.690141,ford,'m-f450 super duty',excellent,8,diesel,0.0112,clean,automatic,rwd,full-size,truck,white,17900
0.690141,chevrolet,m-corvette,excellent,8,gas,0.008651,clean,manual,rwd,compact,coupe,black,18000
0.690141,ford,'m-f250 super duty lariat',excellent,8,diesel,0.02082,clean,automatic,4wd,full-size,truck,white,18995
0.690141,ford,'m-mustang saleen',excellent,8,gas,0.00028,clean,manual,rwd,mid-size,convertible,yellow,19000
0.690141,chevrolet,m-corvette,excellent,8,gas,0.007432,clean,automatic,rwd,mid-size,hatchback,black,19500
0.690141,ford,m-f250,excellent,8,diesel,0.037,clean,automatic,4wd,full-size,truck,white,20000
0.690141,porsche,'m-911 c4',excellent,6,gas,0.001007,clean,manual,4wd,compact,coupe,custom,24800
0.690141,ford,'m-f350 super duty lariat',excellent,8,diesel,0.01115,clean,manual,4wd,full-size,truck,white,25500
0.690141,ford,m-f350,good,8,diesel,0.012,clean,automatic,rwd,full-size,pickup,white,26000
0.690141,ford,'m-super duty f-350 srw',excellent,8,diesel,0.013788,clean,automatic,4wd,full-size,pickup,white,28900
0.690141,mercedes-benz,'m-sl500 convertible','like new',8,gas,0.002117,clean,automatic,rwd,compact,convertible,silver,43750
0.704225,saturn,m-sl,good,'4',gas,0.02,clean,automatic,fwd,mid-size,wagon,grey,795
0.704225,ford,'m-escort zx2',fair,'4',gas,0.025211,clean,manual,fwd,compact,coupe,silver,895
0.704225,toyota,'m-camry ce sedan',excellent,'4',gas,0.017504,clean,automatic,fwd,mid-size,sedan,green,899
0.704225,toyota,'m-camry ce sedan',excellent,'4',gas,0.017504,clean,automatic,fwd,mid-size,sedan,green,899
0.704225,cadillac,'m-seville sls',fair,8,gas,0.0095,clean,automatic,fwd,full-size,sedan,white,950
0.704225,subaru,m-outback,good,'4',gas,0.0297,clean,automatic,4wd,mid-size,hatchback,green,1000
0.704225,jeep,'m-grand cherokee',salvage,8,gas,0.0117,clean,automatic,4wd,full-size,hatchback,silver,1000
0.704225,subaru,m-legacy,fair,'4',gas,0.0185,clean,automatic,4wd,full-size,hatchback,green,1200
0.704225,ford,m-f150,fair,8,gas,0.022,clean,automatic,4wd,full-size,pickup,blue,1200
0.704225,toyota,m-camry,fair,'4',gas,0.000012,clean,automatic,fwd,full-size,sedan,white,1250
0.704225,mercedes-benz,m-s430,fair,8,gas,0.0168,clean,automatic,rwd,full-size,sedan,white,1300
0.704225,pontiac,'m-grand am',good,'4',gas,0.0219,clean,automatic,fwd,mid-size,sedan,blue,1400
0.704225,acura,m-tl,good,6,gas,0.020855,clean,automatic,fwd,mid-size,sedan,black,1450
0.704225,mini,m-van,good,6,gas,0.0102,clean,automatic,fwd,sub-compact,mini-van,green,1500
0.704225,buick,m-century,fair,6,gas,0.02,clean,automatic,fwd,mid-size,sedan,silver,1500
0.704225,bmw,m-528i,fair,6,gas,0.0228,clean,manual,rwd,mid-size,sedan,silver,1500
0.704225,ford,'m-windstar limited',fair,6,gas,0.119589,clean,automatic,fwd,mid-size,van,red,1500
0.704225,volkswagen,m-jetta,good,'4',gas,0.0172,clean,manual,fwd,mid-size,sedan,red,1695
0.704225,mazda,m-protege,good,'4',gas,0.0142,clean,automatic,fwd,mid-size,sedan,white,1700
0.704225,toyota,'m-sienna ce',good,6,gas,0.024,clean,automatic,fwd,mid-size,mini-van,blue,1750
0.704225,chevrolet,m-suburban,good,8,gas,0.026,clean,automatic,4wd,full-size,truck,custom,1800
0.704225,honda,m-civic,good,'4',gas,0.0252,clean,automatic,fwd,mid-size,sedan,silver,1800
0.704225,jeep,'m-grand cherokee limited',fair,8,gas,0.01582,clean,automatic,rwd,full-size,SUV,brown,1800
0.704225,chevrolet,m-venture,good,6,gas,0.1,clean,automatic,fwd,mid-size,mini-van,grey,1895
0.704225,chevrolet,m-silverado,good,6,gas,0.0215,clean,manual,4wd,full-size,pickup,black,1900
0.704225,volvo,m-s40,good,'4',gas,0.0158,clean,automatic,fwd,compact,sedan,red,1950
0.704225,toyota,m-camry,good,'4',gas,0.018,clean,automatic,fwd,mid-size,sedan,brown,1950
0.704225,dodge,m-neon,fair,'4',gas,0.009059,clean,automatic,fwd,compact,other,blue,2000
0.704225,cadillac,m-escalade,fair,8,gas,0.02,salvage,automatic,4wd,full-size,SUV,black,2000
0.704225,honda,m-crv,good,'4',gas,0.022289,clean,automatic,4wd,mid-size,SUV,blue,2000
0.704225,mitsubishi,'m-montero sport xls',good,6,gas,0.031541,clean,automatic,rwd,mid-size,SUV,white,2000
0.704225,chevrolet,'m-monte carlo ss',fair,6,gas,0.0125,clean,automatic,fwd,mid-size,coupe,white,2000
0.704225,ford,'m-contour svt',good,6,gas,0.01255,clean,manual,fwd,compact,sedan,red,2000
0.704225,buick,m-lesabre,good,6,gas,0.0099,clean,automatic,fwd,full-size,sedan,silver,2100
0.704225,ford,m-focus,fair,'4',gas,0.015222,clean,automatic,fwd,compact,sedan,green,2198
0.704225,acura,m-tl,good,6,gas,0.018,clean,automatic,fwd,full-size,sedan,black,2200
0.704225,mercury,m-mountaineer,good,8,gas,0.021009,clean,automatic,4wd,full-size,SUV,green,2200
0.704225,chevrolet,m-k3500,fair,8,gas,0.0055,clean,automatic,4wd,full-size,pickup,grey,2200
0.704225,chrysler,'m-sebring convertible',good,6,gas,0.0166,clean,automatic,fwd,full-size,convertible,white,2200
0.704225,ford,m-taurus,excellent,6,gas,0.0168,clean,automatic,fwd,mid-size,sedan,red,2300
0.704225,volkswagen,m-jetta,good,'4',gas,0.0275,clean,manual,fwd,compact,sedan,silver,2300
0.704225,chevrolet,m-impala,good,6,gas,0.0141,clean,automatic,fwd,mid-size,sedan,green,2400
0.704225,mercury,'m-sable ls',excellent,6,gas,0.014311,clean,automatic,fwd,mid-size,sedan,silver,2450
0.704225,dodge,'m-grand caravan',excellent,6,gas,0.0145,clean,automatic,fwd,full-size,mini-van,white,2499
